STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,tract,density_q,county_fips
25,005,631800,25005631800,1400000US25005631800,6318,Census Tract 6318,G5020,S,12001490,310470,+41.9155560,-071.2904816,25005631800,Q1_low,25005
25,005,641700,25005641700,1400000US25005641700,6417,Census Tract 6417,G5020,S,3052190,82249,+41.7067223,-071.1280791,25005641700,Q2,25005
25,005,630400,25005630400,1400000US25005630400,6304,Census Tract 6304,G5020,S,9971680,331728,+41.9578635,-071.3313444,25005630400,Q3,25005
25,005,650300,25005650300,1400000US25005650300,6503,Census Tract 6503,G5020,S,1077772,42961,+41.6810434,-070.9228076,25005650300,Q4_high,25005
25,005,617101,25005617101,1400000US25005617101,6171.01,Census Tract 6171.01,G5020,S,53945532,2934538,+41.7803958,-071.0493900,25005617101,Q1_low,25005
25,005,653101,25005653101,1400000US25005653101,6531.01,Census Tract 6531.01,G5020,S,19819424,806510,+41.6483643,-071.0119767,25005653101,Q2,25005
25,005,641000,25005641000,1400000US25005641000,6410,Census Tract 6410,G5020,S,659061,295751,+41.7030913,-071.1661382,25005641000,Q4_high,25005
25,005,610202,25005610202,1400000US25005610202,6102.02,Census Tract 6102.02,G5020,S,23953502,391792,+42.0043385,-071.2487197,25005610202,Q3,25005
25,005,613300,25005613300,1400000US25005613300,6133,Census Tract 6133,G5020,S,21965658,425782,+41.9146686,-071.1606183,25005613300,Q1_low,25005
25,005,653301,25005653301,1400000US25005653301,6533.01,Census Tract 6533.01,G5020,S,8784031,2109437,+41.5905247,-070.9709828,25005653301,Q1_low,25005
25,005,631200,25005631200,1400000US25005631200,6312,Census Tract 6312,G5020,S,16994680,1547092,+41.9218593,-071.3340568,25005631200,Q2,25005
25,005,616100,25005616100,1400000US25005616100,6161,Census Tract 6161,G5020,S,42766737,2360515,+41.8380611,-071.0776152,25005616100,Q1_low,25005
25,005,617102,25005617102,1400000US25005617102,6171.02,Census Tract 6171.02,G5020,S,35313754,2057154,+41.7509280,-070.9645589,25005617102,Q1_low,25005
25,005,632200,25005632200,1400000US25005632200,6322,Census Tract 6322,G5020,S,23694520,221850,+41.8098740,-071.3100048,25005632200,Q2,25005
25,005,613400,25005613400,1400000US25005613400,6134,Census Tract 6134,G5020,S,15523835,386403,+41.8878646,-071.1455815,25005613400,Q1_low,25005
25,005,651400,25005651400,1400000US25005651400,6514,Census Tract 6514,G5020,S,441217,0,+41.6435664,-070.9338519,25005651400,Q3,25005
25,005,645103,25005645103,1400000US25005645103,6451.03,Census Tract 6451.03,G5020,S,24009990,1077485,+41.7582787,-071.2416296,25005645103,Q2,25005
25,005,654200,25005654200,1400000US25005654200,6542,Census Tract 6542,G5020,S,4497223,237065,+41.6894615,-070.9117047,25005654200,Q2,25005
25,005,641200,25005641200,1400000US25005641200,6412,Census Tract 6412,G5020,S,1022814,126547,+41.6947299,-071.1430029,25005641200,Q4_high,25005
25,005,642500,25005642500,1400000US25005642500,6425,Census Tract 6425,G5020,S,55475441,8384854,+41.7258761,-071.0706159,25005642500,Q2,25005
25,005,985500,25005985500,1400000US25005985500,9855,Census Tract 9855,G5020,S,14859255,261592,+41.5957030,-071.0126345,25005985500,Q1_low,25005
25,005,640300,25005640300,1400000US25005640300,6403,Census Tract 6403,G5020,S,1306997,450104,+41.6795615,-071.1902108,25005640300,Q3,25005
25,005,650700,25005650700,1400000US25005650700,6507,Census Tract 6507,G5020,S,361509,167769,+41.6596185,-070.9223281,25005650700,Q3,25005
25,005,654100,25005654100,1400000US25005654100,6541,Census Tract 6541,G5020,S,43228570,1113733,+41.7095988,-070.8981109,25005654100,Q1_low,25005
25,021,417703,25021417703,1400000US25021417703,4177.03,Census Tract 4177.03,G5020,S,677163,8231,+42.2493101,-070.9983631,25021417703,Q4_high,25021
25,021,415202,25021415202,1400000US25021415202,4152.02,Census Tract 4152.02,G5020,S,5736588,1050356,+42.1602119,-071.1191079,25021415202,Q3,25021
25,021,403501,25021403501,1400000US25021403501,4035.01,Census Tract 4035.01,G5020,S,2490590,41696,+42.3009743,-071.2223841,25021403501,Q4_high,25021
25,021,411101,25021411101,1400000US25021411101,4111.01,Census Tract 4111.01,G5020,S,10364924,140901,+42.1116290,-071.2626198,25021411101,Q2,25021
25,021,411102,25021411102,1400000US25021411102,4111.02,Census Tract 4111.02,G5020,S,5813408,246337,+42.1338598,-071.2402978,25021411102,Q2,25021
25,005,600202,25005600202,1400000US25005600202,6002.02,Census Tract 6002.02,G5020,S,19993383,158819,+42.0205643,-071.0713808,25005600202,Q2,25005
25,005,610100,25005610100,1400000US25005610100,6101,Census Tract 6101,G5020,S,3812576,67704,+42.0349670,-071.2225718,25005610100,Q3,25005
25,005,613600,25005613600,1400000US25005613600,6136,Census Tract 6136,G5020,S,1960930,25727,+41.9106665,-071.0956318,25005613600,Q2,25005
25,005,613700,25005613700,1400000US25005613700,6137,Census Tract 6137,G5020,S,3503942,15606,+41.9085896,-071.0812345,25005613700,Q3,25005
25,005,614000,25005614000,1400000US25005614000,6140,Census Tract 6140,G5020,S,1939162,35462,+41.8930097,-071.0937386,25005614000,Q2,25005
25,005,614101,25005614101,1400000US25005614101,6141.01,Census Tract 6141.01,G5020,S,10968447,462755,+41.8859557,-071.0683050,25005614101,Q2,25005
25,005,615100,25005615100,1400000US25005615100,6151,Census Tract 6151,G5020,S,57059612,1496280,+41.8292730,-071.1520870,25005615100,Q1_low,25005
25,005,631300,25005631300,1400000US25005631300,6313,Census Tract 6313,G5020,S,8943943,156506,+41.9704688,-071.2873273,25005631300,Q2,25005
25,005,631400,25005631400,1400000US25005631400,6314,Census Tract 6314,G5020,S,789360,10372,+41.9439753,-071.2830483,25005631400,Q4_high,25005
25,005,631500,25005631500,1400000US25005631500,6315,Census Tract 6315,G5020,S,2240113,42076,+41.9304456,-071.3000211,25005631500,Q2,25005
25,005,631600,25005631600,1400000US25005631600,6316,Census Tract 6316,G5020,S,1571485,23449,+41.9363126,-071.2806485,25005631600,Q4_high,25005
25,005,631700,25005631700,1400000US25005631700,6317,Census Tract 6317,G5020,S,18616909,337138,+41.9359845,-071.2431103,25005631700,Q2,25005
25,005,642000,25005642000,1400000US25005642000,6420,Census Tract 6420,G5020,S,1105557,819837,+41.7093508,-071.1587647,25005642000,Q3,25005
25,021,411302,25021411302,1400000US25021411302,4113.02,Census Tract 4113.02,G5020,S,12932838,162200,+42.1334850,-071.2769727,25021411302,Q2,25021
25,021,441204,25021441204,1400000US25021441204,4412.04,Census Tract 4412.04,G5020,S,15145481,1700378,+42.0708954,-071.3466052,25021441204,Q2,25021
25,021,413402,25021413402,1400000US25021413402,4134.02,Census Tract 4134.02,G5020,S,2155022,164938,+42.1783786,-071.2202468,25021413402,Q2,25021
25,021,416102,25021416102,1400000US25021416102,4161.02,Census Tract 4161.02,G5020,S,13314020,178210,+42.2259907,-071.1000663,25021416102,Q2,25021
25,021,441203,25021441203,1400000US25021441203,4412.03,Census Tract 4412.03,G5020,S,17694648,363743,+42.0532043,-071.3081145,25021441203,Q2,25021
25,005,642100,25005642100,1400000US25005642100,6421,Census Tract 6421,G5020,S,2633345,1984443,+41.7556521,-071.1250089,25005642100,Q2,25005
25,005,642200,25005642200,1400000US25005642200,6422,Census Tract 6422,G5020,S,1422770,3763,+41.7284501,-071.1367731,25005642200,Q4_high,25005
25,005,642300,25005642300,1400000US25005642300,6423,Census Tract 6423,G5020,S,1009715,0,+41.7199825,-071.1374816,25005642300,Q2,25005
25,005,640400,25005640400,1400000US25005640400,6404,Census Tract 6404,G5020,S,890776,320084,+41.6869772,-071.1830032,25005640400,Q2,25005
25,005,640500,25005640500,1400000US25005640500,6405,Census Tract 6405,G5020,S,1363898,438873,+41.6938306,-071.1735838,25005640500,Q4_high,25005
25,005,640600,25005640600,1400000US25005640600,6406,Census Tract 6406,G5020,S,720776,0,+41.6879151,-071.1536822,25005640600,Q3,25005
25,005,640700,25005640700,1400000US25005640700,6407,Census Tract 6407,G5020,S,952096,0,+41.6787936,-071.1511534,25005640700,Q2,25005
25,005,640800,25005640800,1400000US25005640800,6408,Census Tract 6408,G5020,S,3118268,2836343,+41.6739021,-071.1408008,25005640800,Q3,25005
25,005,633100,25005633100,1400000US25005633100,6331,Census Tract 6331,G5020,S,54992463,226587,+41.8708043,-071.2518791,25005633100,Q1_low,25005
25,005,641300,25005641300,1400000US25005641300,6413,Census Tract 6413,G5020,S,885718,0,+41.6969066,-071.1361908,25005641300,Q3,25005
25,005,641400,25005641400,1400000US25005641400,6414,Census Tract 6414,G5020,S,606111,7348,+41.6869774,-071.1354230,25005641400,Q3,25005
25,005,641500,25005641500,1400000US25005641500,6415,Census Tract 6415,G5020,S,358290,0,+41.6868127,-071.1281485,25005641500,Q3,25005
25,005,641600,25005641600,1400000US25005641600,6416,Census Tract 6416,G5020,S,991853,543950,+41.6890348,-071.1227078,25005641600,Q3,25005
25,005,641800,25005641800,1400000US25005641800,6418,Census Tract 6418,G5020,S,524919,0,+41.7102748,-071.1489973,25005641800,Q4_high,25005
25,005,641900,25005641900,1400000US25005641900,6419,Census Tract 6419,G5020,S,354174,0,+41.7052478,-071.1530828,25005641900,Q3,25005
25,021,418101,25021418101,1400000US25021418101,4181.01,Census Tract 4181.01,G5020,S,1703139,9028,+42.2510995,-071.0135658,25021418101,Q3,25021
25,021,413401,25021413401,1400000US25021413401,4134.01,Census Tract 4134.01,G5020,S,1486203,0,+42.1886940,-071.2064810,25021413401,Q4_high,25021
25,021,456301,25021456301,1400000US25021456301,4563.01,Census Tract 4563.01,G5020,S,1223235,0,+42.1301077,-071.1096329,25021456301,Q3,25021
25,021,457200,25021457200,1400000US25021457200,4572,Census Tract 4572,G5020,S,3102506,51470,+42.2868301,-071.2325660,25021457200,Q3,25021
25,013,813001,25013813001,1400000US25013813001,8130.01,Census Tract 8130.01,G5020,S,310046809,9613893,+42.1920235,-072.9640756,25013813001,Q1_low,25013
25,013,802101,25013802101,1400000US25013802101,8021.01,Census Tract 8021.01,G5020,S,4713082,346132,+42.0793013,-072.5687935,25013802101,Q2,25013
25,013,813002,25013813002,1400000US25013813002,8130.02,Census Tract 8130.02,G5020,S,193578158,3500741,+42.1311800,-072.8850695,25013813002,Q1_low,25013
25,021,442104,25021442104,1400000US25021442104,4421.04,Census Tract 4421.04,G5020,S,8933938,238481,+42.0952038,-071.4185478,25021442104,Q2,25021
25,021,443106,25021443106,1400000US25021443106,4431.06,Census Tract 4431.06,G5020,S,14059907,425214,+42.1211694,-071.4650746,25021443106,Q2,25021
25,021,443105,25021443105,1400000US25021443105,4431.05,Census Tract 4431.05,G5020,S,10802299,351649,+42.0898665,-071.4819762,25021443105,Q2,25021
25,021,442105,25021442105,1400000US25021442105,4421.05,Census Tract 4421.05,G5020,S,10768891,47133,+42.0822915,-071.4355615,25021442105,Q3,25021
25,021,422402,25021422402,1400000US25021422402,4224.02,Census Tract 4224.02,G5020,S,1990100,13733,+42.2152188,-070.9635618,25021422402,Q2,25021
25,021,400201,25021400201,1400000US25021400201,4002.01,Census Tract 4002.01,G5020,S,219587,0,+42.3438844,-071.1193879,25021400201,Q4_high,25021
25,021,400401,25021400401,1400000US25021400401,4004.01,Census Tract 4004.01,G5020,S,330639,0,+42.3425231,-071.1281222,25021400401,Q4_high,25021
25,021,401202,25021401202,1400000US25021401202,4012.02,Census Tract 4012.02,G5020,S,3922568,28947,+42.3143213,-071.1527779,25021401202,Q3,25021
25,021,442203,25021442203,1400000US25021442203,4422.03,Census Tract 4422.03,G5020,S,7566117,126110,+42.0688104,-071.3766590,25021442203,Q2,25021
25,021,417201,25021417201,1400000US25021417201,4172.01,Census Tract 4172.01,G5020,S,1521330,153189,+42.2757627,-071.0348424,25021417201,Q4_high,25021
25,021,413201,25021413201,1400000US25021413201,4132.01,Census Tract 4132.01,G5020,S,2369447,3690,+42.2002759,-071.1907999,25021413201,Q3,25021
25,021,440102,25021440102,1400000US25021440102,4401.02,Census Tract 4401.02,G5020,S,14261498,187520,+42.0051263,-071.3557930,25021440102,Q1_low,25021
25,021,443104,25021443104,1400000US25021443104,4431.04,Census Tract 4431.04,G5020,S,12101346,484390,+42.0593520,-071.4760814,25021443104,Q1_low,25021
25,021,415104,25021415104,1400000US25021415104,4151.04,Census Tract 4151.04,G5020,S,2776414,48448,+42.1460959,-071.1516091,25021415104,Q3,25021
25,021,422202,25021422202,1400000US25021422202,4222.02,Census Tract 4222.02,G5020,S,4886910,325,+42.1701410,-070.9363782,25021422202,Q4_high,25021
25,021,400402,25021400402,1400000US25021400402,4004.02,Census Tract 4004.02,G5020,S,440221,0,+42.3418576,-071.1351672,25021400402,Q4_high,25021
25,021,419601,25021419601,1400000US25021419601,4196.01,Census Tract 4196.01,G5020,S,1472436,11853,+42.1968562,-070.9813170,25021419601,Q2,25021
25,021,422304,25021422304,1400000US25021422304,4223.04,Census Tract 4223.04,G5020,S,2298352,2308,+42.1822793,-070.9434457,25021422304,Q2,25021
25,021,413202,25021413202,1400000US25021413202,4132.02,Census Tract 4132.02,G5020,S,1678983,0,+42.2059662,-071.2010397,25021413202,Q3,25021
25,013,801401,25013801401,1400000US25013801401,8014.01,Census Tract 8014.01,G5020,S,3253047,14781,+42.1275811,-072.5539586,25013801401,Q3,25013
25,013,801402,25013801402,1400000US25013801402,8014.02,Census Tract 8014.02,G5020,S,1024930,0,+42.1250324,-072.5447039,25013801402,Q3,25013
25,013,801501,25013801501,1400000US25013801501,8015.01,Census Tract 8015.01,G5020,S,3071617,53653,+42.1217180,-072.5333379,25013801501,Q4_high,25013
25,013,801502,25013801502,1400000US25013801502,8015.02,Census Tract 8015.02,G5020,S,2136443,2742,+42.1337936,-072.5266524,25013801502,Q3,25013
25,013,801503,25013801503,1400000US25013801503,8015.03,Census Tract 8015.03,G5020,S,3279518,243289,+42.1394672,-072.5014403,25013801503,Q3,25013
25,017,322400,25017322400,1400000US25017322400,3224,Census Tract 3224,G5020,S,3750068,78504,+42.3993293,-071.5558248,25017322400,Q3,25017
25,013,812300,25013812300,1400000US25013812300,8123,Census Tract 8123,G5020,S,4598488,737993,+42.0969696,-072.6140171,25013812300,Q4_high,25013
25,013,812701,25013812701,1400000US25013812701,8127.01,Census Tract 8127.01,G5020,S,1594792,0,+42.1202969,-072.7564179,25013812701,Q3,25013
25,013,813204,25013813204,1400000US25013813204,8132.04,Census Tract 8132.04,G5020,S,12268435,360062,+42.0940240,-072.6858005,25013813204,Q1_low,25013
25,013,813205,25013813205,1400000US25013813205,8132.05,Census Tract 8132.05,G5020,S,25849518,163763,+42.0514394,-072.6647232,25013813205,Q2,25013
25,013,800300,25013800300,1400000US25013800300,8003,Census Tract 8003,G5020,S,2565253,10195,+42.1369423,-072.5754808,25013800300,Q3,25013
25,015,821601,25015821601,1400000US25015821601,8216.01,Census Tract 8216.01,G5020,S,12891646,736681,+42.3534343,-072.6496638,25015821601,Q2,25015
25,011,040502,25011040502,1400000US25011040502,405.02,Census Tract 405.02,G5020,S,61536473,1796230,+42.6448538,-072.2600207,25011040502,Q1_low,25011
25,015,821904,25015821904,1400000US25015821904,8219.04,Census Tract 8219.04,G5020,S,1196504,24830,+42.3248199,-072.6271730,25015821904,Q4_high,25015
25,015,822601,25015822601,1400000US25015822601,8226.01,Census Tract 8226.01,G5020,S,68154933,1240614,+42.2817975,-072.8626463,25015822601,Q1_low,25015
25,017,368200,25017368200,1400000US25017368200,3682,Census Tract 3682,G5020,S,6687732,25881,+42.3927303,-071.2624456,25017368200,Q4_high,25017
25,013,813303,25013813303,1400000US25013813303,8133.03,Census Tract 8133.03,G5020,S,6463623,29369,+42.0536330,-072.5484348,25013813303,Q2,25013
25,013,800102,25013800102,1400000US25013800102,8001.02,Census Tract 8001.02,G5020,S,1470381,160332,+42.1556209,-072.4999908,25013800102,Q3,25013
25,013,800101,25013800101,1400000US25013800101,8001.01,Census Tract 8001.01,G5020,S,2723758,214573,+42.1502189,-072.5034710,25013800101,Q2,25013
25,013,813801,25013813801,1400000US25013813801,8138.01,Census Tract 8138.01,G5020,S,72608641,2589250,+42.0618485,-072.2055086,25013813801,Q1_low,25013
25,013,812103,25013812103,1400000US25013812103,8121.03,Census Tract 8121.03,G5020,S,3780264,403897,+42.1840899,-072.6274091,25013812103,Q4_high,25013
25,013,812001,25013812001,1400000US25013812001,8120.01,Census Tract 8120.01,G5020,S,990876,0,+42.2077361,-072.6252293,25013812001,Q3,25013
25,013,801602,25013801602,1400000US25013801602,8016.02,Census Tract 8016.02,G5020,S,2859549,27588,+42.1241992,-072.5078687,25013801602,Q3,25013
25,013,801603,25013801603,1400000US25013801603,8016.03,Census Tract 8016.03,G5020,S,4105293,12633,+42.1267663,-072.4881183,25013801603,Q2,25013
25,013,801700,25013801700,1400000US25013801700,8017,Census Tract 8017,G5020,S,1678137,229666,+42.1093016,-072.5530472,25013801700,Q3,25013
25,013,801800,25013801800,1400000US25013801800,8018,Census Tract 8018,G5020,S,1313679,19369,+42.1055652,-072.5654791,25013801800,Q3,25013
25,013,802000,25013802000,1400000US25013802000,8020,Census Tract 8020,G5020,S,883314,245044,+42.0920203,-072.5811535,25013802000,Q4_high,25013
25,011,041501,25011041501,1400000US25011041501,415.01,Census Tract 415.01,G5020,S,201280585,1059363,+42.5260026,-072.7568737,25011041501,Q1_low,25011
25,001,014800,25001014800,1400000US25001014800,148,Census Tract 148,G5020,S,5286480,409042,+41.5551393,-070.6057531,25001014800,Q3,25001
25,001,012002,25001012002,1400000US25001012002,120.02,Census Tract 120.02,G5020,S,5771689,1014630,+41.6543614,-070.2047476,25001012002,Q2,25001
25,001,012602,25001012602,1400000US25001012602,126.02,Census Tract 126.02,G5020,S,3331531,61281,+41.6561004,-070.2993941,25001012602,Q2,25001
25,013,812202,25013812202,1400000US25013812202,8122.02,Census Tract 8122.02,G5020,S,7422339,418764,+42.1484719,-072.6379448,25013812202,Q3,25013
25,013,813209,25013813209,1400000US25013813209,8132.09,Census Tract 8132.09,G5020,S,7411307,746565,+42.0827531,-072.6116514,25013813209,Q2,25013
25,013,813208,25013813208,1400000US25013813208,8132.08,Census Tract 8132.08,G5020,S,3877580,1226071,+42.0557275,-072.6070253,25013813208,Q2,25013
25,027,720100,25027720100,1400000US25027720100,7201,Census Tract 7201,G5020,S,91767894,1032232,+42.4541251,-071.8775397,25027720100,Q1_low,25027
25,013,802200,25013802200,1400000US25013802200,8022,Census Tract 8022,G5020,S,584327,11319,+42.0907242,-072.5652523,25013802200,Q3,25013
25,013,802300,25013802300,1400000US25013802300,8023,Census Tract 8023,G5020,S,1175072,28983,+42.0919724,-072.5559081,25013802300,Q3,25013
25,013,802400,25013802400,1400000US25013802400,8024,Census Tract 8024,G5020,S,2711856,208397,+42.1020493,-072.5406623,25013802400,Q2,25013
25,013,802601,25013802601,1400000US25013802601,8026.01,Census Tract 8026.01,G5020,S,1813518,368,+42.0812990,-072.5466413,25013802601,Q2,25013
25,013,802602,25013802602,1400000US25013802602,8026.02,Census Tract 8026.02,G5020,S,1498376,0,+42.0704803,-072.5445884,25013802602,Q1_low,25013
25,021,416300,25021416300,1400000US25021416300,4163,Census Tract 4163,G5020,S,2661477,107414,+42.2627175,-071.0767067,25021416300,Q2,25021
25,021,416400,25021416400,1400000US25021416400,4164,Census Tract 4164,G5020,S,4623472,355632,+42.2616892,-071.0494421,25021416400,Q3,25021
25,021,417100,25021417100,1400000US25021417100,4171,Census Tract 4171,G5020,S,1724778,0,+42.2582773,-071.0263003,25021417100,Q3,25021
25,021,417400,25021417400,1400000US25021417400,4174,Census Tract 4174,G5020,S,1475075,4616325,+42.3050138,-070.9890410,25021417400,Q2,25021
25,021,417501,25021417501,1400000US25021417501,4175.01,Census Tract 4175.01,G5020,S,887702,1049909,+42.2797760,-071.0160241,25021417501,Q2,25021
25,021,417601,25021417601,1400000US25021417601,4176.01,Census Tract 4176.01,G5020,S,975017,219527,+42.2733766,-071.0146488,25021417601,Q3,25021
25,021,417602,25021417602,1400000US25021417602,4176.02,Census Tract 4176.02,G5020,S,2141950,8776619,+42.2903815,-070.9709845,25021417602,Q3,25021
25,013,810300,25013810300,1400000US25013810300,8103,Census Tract 8103,G5020,S,13053165,302078,+42.1715436,-072.3784722,25013810300,Q1_low,25013
25,013,810403,25013810403,1400000US25013810403,8104.03,Census Tract 8104.03,G5020,S,2549684,275326,+42.1594473,-072.4854113,25013810403,Q3,25013
25,013,810404,25013810404,1400000US25013810404,8104.04,Census Tract 8104.04,G5020,S,6026789,283295,+42.1647684,-072.4488758,25013810404,Q1_low,25013
25,019,950100,25019950100,1400000US25019950100,9501,Census Tract 9501,G5020,S,5400134,1869031,+41.2860207,-070.1049314,25019950100,Q2,25019
25,021,401000,25021401000,1400000US25021401000,4010,Census Tract 4010,G5020,S,639362,6116,+42.3276898,-071.1196273,25021401000,Q3,25021
25,021,402102,25021402102,1400000US25021402102,4021.02,Census Tract 4021.02,G5020,S,1875308,73729,+42.2499646,-071.1526358,25021402102,Q3,25021
25,021,402200,25021402200,1400000US25021402200,4022,Census Tract 4022,G5020,S,1168220,1705,+42.2331903,-071.1442327,25021402200,Q2,25021
25,021,402400,25021402400,1400000US25021402400,4024,Census Tract 4024,G5020,S,4425194,117874,+42.2399955,-071.1671784,25021402400,Q4_high,25021
25,025,040600,25025040600,1400000US25025040600,406,Census Tract 406,G5020,S,1436234,413598,+42.3832248,-071.0698352,25025040600,Q4_high,25025
25,021,403100,25021403100,1400000US25021403100,4031,Census Tract 4031,G5020,S,6497382,336896,+42.2793719,-071.2072084,25021403100,Q2,25021
25,021,404202,25021404202,1400000US25021404202,4042.02,Census Tract 4042.02,G5020,S,4530595,13062,+42.3036249,-071.2712408,25021404202,Q3,25021
25,021,404301,25021404301,1400000US25021404301,4043.01,Census Tract 4043.01,G5020,S,3966353,4734,+42.3121162,-071.3101912,25021404301,Q2,25021
25,021,404302,25021404302,1400000US25021404302,4043.02,Census Tract 4043.02,G5020,S,2580732,447125,+42.3004028,-071.3087915,25021404302,Q3,25021
25,025,170302,25025170302,1400000US25025170302,1703.02,Census Tract 1703.02,G5020,S,2389610,531870,+42.4334290,-071.0113143,25025170302,Q3,25025
25,025,010205,25025010205,1400000US25025010205,102.05,Census Tract 102.05,G5020,S,182773,0,+42.3432726,-071.0994449,25025010205,Q4_high,25025
25,025,110105,25025110105,1400000US25025110105,1101.05,Census Tract 1101.05,G5020,S,348074,0,+42.2988673,-071.1114074,25025110105,Q3,25025
25,025,061203,25025061203,1400000US25025061203,612.03,Census Tract 612.03,G5020,S,352712,13894,+42.3416085,-071.0566283,25025061203,Q4_high,25025
25,025,030302,25025030302,1400000US25025030302,303.02,Census Tract 303.02,G5020,S,477388,0,+42.3601404,-071.0577232,25025030302,Q4_high,25025
25,025,070201,25025070201,1400000US25025070201,702.01,Census Tract 702.01,G5020,S,144031,0,+42.3500054,-071.0653769,25025070201,Q4_high,25025
25,025,000806,25025000806,1400000US25025000806,8.06,Census Tract 8.06,G5020,S,1417183,0,+42.3636765,-071.1264765,25025000806,Q4_high,25025
25,025,000102,25025000102,1400000US25025000102,1.02,Census Tract 1.02,G5020,S,1067435,0,+42.3590809,-071.1439885,25025000102,Q4_high,25025
25,025,061201,25025061201,1400000US25025061201,612.01,Census Tract 612.01,G5020,S,562013,0,+42.3326075,-071.0576503,25025061201,Q4_high,25025
25,025,020305,25025020305,1400000US25025020305,203.05,Census Tract 203.05,G5020,S,297773,71961,+42.3667770,-071.0645674,25025020305,Q4_high,25025
25,025,020304,25025020304,1400000US25025020304,203.04,Census Tract 203.04,G5020,S,145054,0,+42.3640512,-071.0609927,25025020304,Q4_high,25025
25,025,130101,25025130101,1400000US25025130101,1301.01,Census Tract 1301.01,G5020,S,2667966,2565,+42.2922825,-071.1662440,25025130101,Q3,25025
25,025,000505,25025000505,1400000US25025000505,5.05,Census Tract 5.05,G5020,S,144386,0,+42.3431835,-071.1411123,25025000505,Q4_high,25025
25,025,000506,25025000506,1400000US25025000506,5.06,Census Tract 5.06,G5020,S,188906,0,+42.3401535,-071.1459005,25025000506,Q3,25025
25,025,010206,25025010206,1400000US25025010206,102.06,Census Tract 102.06,G5020,S,182280,1185,+42.3465040,-071.0942317,25025010206,Q4_high,25025
25,025,170504,25025170504,1400000US25025170504,1705.04,Census Tract 1705.04,G5020,S,586072,404214,+42.4150328,-070.9902217,25025170504,Q3,25025
25,025,000604,25025000604,1400000US25025000604,6.04,Census Tract 6.04,G5020,S,287064,0,+42.3510440,-071.1397725,25025000604,Q4_high,25025
25,025,170101,25025170101,1400000US25025170101,1701.01,Census Tract 1701.01,G5020,S,778407,2721,+42.4080527,-071.0219928,25025170101,Q3,25025
25,025,030301,25025030301,1400000US25025030301,303.01,Census Tract 303.01,G5020,S,154190,242405,+42.3599516,-071.0492086,25025030301,Q4_high,25025
25,025,000807,25025000807,1400000US25025000807,8.07,Census Tract 8.07,G5020,S,218594,0,+42.3524656,-071.1168882,25025000807,Q4_high,25025
25,025,081101,25025081101,1400000US25025081101,811.01,Census Tract 811.01,G5020,S,117783,0,+42.3270449,-071.1124512,25025081101,Q4_high,25025
25,025,170301,25025170301,1400000US25025170301,1703.01,Census Tract 1703.01,G5020,S,1576130,7325,+42.4233532,-071.0195201,25025170301,Q3,25025
25,025,170503,25025170503,1400000US25025170503,1705.03,Census Tract 1705.03,G5020,S,355315,188926,+42.4212255,-070.9861723,25025170503,Q2,25025
25,025,170102,25025170102,1400000US25025170102,1701.02,Census Tract 1701.02,G5020,S,684191,0,+42.4130325,-071.0225866,25025170102,Q3,25025
25,025,160103,25025160103,1400000US25025160103,1601.03,Census Tract 1601.03,G5020,S,477240,54279,+42.3877265,-071.0289262,25025160103,Q3,25025
25,025,070302,25025070302,1400000US25025070302,703.02,Census Tract 703.02,G5020,S,193304,0,+42.3499539,-071.0694197,25025070302,Q4_high,25025
25,025,081301,25025081301,1400000US25025081301,813.01,Census Tract 813.01,G5020,S,235660,0,+42.3186892,-071.0993402,25025081301,Q4_high,25025
25,025,070301,25025070301,1400000US25025070301,703.01,Census Tract 703.01,G5020,S,143331,0,+42.3463240,-071.0716357,25025070301,Q4_high,25025
25,025,981900,25025981900,1400000US25025981900,9819,Census Tract 9819,G5020,S,233864,106064,+42.2783928,-071.1790082,25025981900,Q4_high,25025
25,025,070102,25025070102,1400000US25025070102,701.02,Census Tract 701.02,G5020,S,138976,0,+42.3556883,-071.0617639,25025070102,Q4_high,25025
25,025,070501,25025070501,1400000US25025070501,705.01,Census Tract 705.01,G5020,S,122863,0,+42.3431213,-071.0691593,25025070501,Q4_high,25025
25,025,081102,25025081102,1400000US25025081102,811.02,Census Tract 811.02,G5020,S,376868,0,+42.3288046,-071.1059304,25025081102,Q4_high,25025
25,025,000603,25025000603,1400000US25025000603,6.03,Census Tract 6.03,G5020,S,312487,0,+42.3476014,-071.1449263,25025000603,Q4_high,25025
25,025,070202,25025070202,1400000US25025070202,702.02,Census Tract 702.02,G5020,S,178542,0,+42.3500656,-071.0619598,25025070202,Q4_high,25025
25,025,000805,25025000805,1400000US25025000805,8.05,Census Tract 8.05,G5020,S,369879,0,+42.3539909,-071.1278821,25025000805,Q4_high,25025
25,025,081302,25025081302,1400000US25025081302,813.02,Census Tract 813.02,G5020,S,344681,0,+42.3197631,-071.0965620,25025081302,Q4_high,25025
25,025,110106,25025110106,1400000US25025110106,1101.06,Census Tract 1101.06,G5020,S,212664,0,+42.2924541,-071.1165410,25025110106,Q4_high,25025
25,025,160102,25025160102,1400000US25025160102,1601.02,Census Tract 1601.02,G5020,S,225365,0,+42.3921702,-071.0288541,25025160102,Q3,25025
